,title,address,price,building_area,building_use,latitude,longitude,btype
28103,石牌捷運全新裝潢優質2房,台北市北投區裕民六路,45000,28.25,電梯大樓/整層住家,25.115270499999998,121.5176511,電梯大樓
28104,安靜舒適/生活機能佳/交通便利仲介勿擾,台北市大安區敦化南路二段,16000,8.0,電梯大樓/獨立套房,25.029989999999998,121.55042209999999,電梯大樓
28136,首次出租《雙捷運》採光·寧靜~景觀旺宅~,台北市大安區忠孝東路三段,46800,33.0,電梯大樓/整層住家,25.0412238,121.5396881,電梯大樓
28145,♬南西商圈♡大坪數♡三角窗♡美髮SPA,台北市中山區天津街,109800,97.72,電梯大樓/店面,25.0522615,121.52413030000001,電梯大樓
28149,奇岩捷運一樓~住or辦兼倉庫~門前停車,台北市北投區大業路,26800,30.0,公寓/住辦,25.1292699,121.5001913,公寓
28150,一樓385坪店面出租,台北市內湖區陽光街,630000,270.0,電梯大樓/店面,25.0731092,121.57722199999999,電梯大樓
28153,**捷運古亭小家庭首選**,台北市中正區同安街,52000,38.06,電梯大樓/其他,25.0258092,121.52312690000001,電梯大樓
28160,近歐洲學校芝山捷運管理3房,台北市士林區文林路,54000,51.9,電梯大樓/整層住家,25.1033649,121.5197915,電梯大樓
28167,松江南京新美宅/日本語可,台北市中山區南京東路二段,32000,15.0,電梯大樓/獨立套房,25.0518962,121.5321994,電梯大樓
28182,葫洲捷運3+1房*一層ㄧ戶*含雙車位*,台北市內湖區成功路五段,65000,75.0,電梯大樓/整層住家,25.0743635,121.60861750000001,電梯大樓
28184,近北門新建室內機械車位有管理員含管理費,台北市大同區延平北路一段,3500,5.0,,25.052445600000002,121.5122636,nan
28186,榮總米蘭小鎮3米6新裝景觀超美小豪宅,台北市北投區振興街,17000,12.76,電梯大樓/獨立套房,25.118803,121.52176670000001,電梯大樓
28189,飾品街店面*面寬*門面顯眼,台北市大同區重慶北路一段,45000,20.0,,25.0517759,121.5132222,nan
28192,近中山國小MRT。日式豪宅。兩房+1書,台北市中山區林森北路,95000,45.55,電梯大樓/整層住家,25.065512899999998,121.5250888,電梯大樓
28195,溫馨甜蜜小豪宅,台北市內湖區星雲街,25000,16.0,電梯大樓/整層住家,25.0793278,121.59668090000001,電梯大樓
28196,獨棟獨戶優質住家或工作室,台北市中正區漢口街一段,28800,28.0,公寓/其他,25.0453491,121.5119095,公寓
28202,★捷運忠孝復興1號出口★電梯半圓形辦公★,台北市大安區忠孝東路三段,105000,80.23,電梯大樓/辦公,25.0426799,121.5446294,電梯大樓
28209,復興北路朱崙街南京東路微風廣場忠孝復興站,台北市中山區長安東路二段,24000,21.98,公寓/整層住家,25.0495135,121.54344809999999,公寓
28219,時尚溫馨套房,台北市松山區八德路四段,13000,6.0,公寓/分租套房,25.048887,121.566124,公寓
28227,圓山捷運1分鐘~近花博。生活機能佳,台北市大同區承德路三段,18000,6.0,電梯大樓/獨立套房,25.0710811,121.519129,電梯大樓
28229,庭院一樓雅房,台北市中山區龍江路,6500,5.0,別墅/雅房,25.0571037,121.54154150000001,別墅
28230,近芝山站靜巷單純電梯4房,台北市士林區中山北路六段,80000,63.89,電梯大樓/整層住家,25.1070297,121.5232929,電梯大樓
28232,中山站六條通日本觀光指名商圈整棟出租LY,台北市中山區中山北路一段,220000,94.02,透天厝/其他,25.050903899999998,121.522802,透天厝
28234,空氣清新環境幽雅前山公園旁,台北市北投區紗帽路,20000,25.5,電梯大樓/整層住家,25.151819399999997,121.54811869999999,電梯大樓
28236,瑞安街一層一戶環境清幽宜人,台北市大安區瑞安街,100000,45.62,電梯大樓/整層住家,25.029034,121.541643,電梯大樓
28239,景觀高樓稀有2間雙人房,台北市中正區羅斯福路,37000,25.0,公寓/整層住家,25.0221863,121.52610779999999,公寓
28241,萬隆捷運頂加套房,台北市文山區羅斯福路五段,7500,5.0,公寓/分租套房,25.0012035,121.53899380000001,公寓
28245,邊間採光佳隔間裝潢87519898屋況佳,台北市內湖區瑞光路,95000,53.0,電梯大樓/辦公,25.0806741,121.5683277,電梯大樓
28247,近圓山捷運站車位出租,台北市大同區承德路三段,3500,6.0,,25.070439999999998,121.518098,nan
28249,台電大樓捷運舒適溫馨採光電梯套房,台北市大安區溫州街,18000,12.0,電梯大樓/獨立套房,25.024675600000002,121.53347990000002,電梯大樓
28255,安和遠企商圈漂亮金店,台北市大安區安和路二段,78000,25.0,,25.027580899999997,121.549586,nan
28261,捷運大安站設計款溫馨乾淨套房,台北市大安區信義路四段,8500,6.0,透天厝/分租套房,25.0315704,121.5444794,透天厝
28263,～石牌站四房。優質裝潢。雙車位。誠可議～,台北市北投區裕民六路,120000,71.28,電梯大樓/整層住家,25.1134669,121.51683090000002,電梯大樓
28264,長安東路龍江路口昇陽Sunrise,台北市中山區長安東路二段,32000,18.0,電梯大樓/整層住家,25.0492077,121.54034809999999,電梯大樓
28267,稀有款!內湖麥帥新城分租”電梯雅房”!,台北市內湖區行善路,6500,4.0,電梯大樓/分租套房,25.0569237,121.57677269999999,電梯大樓
28270,透天店面大稻埕文創商圈(暫收訂),台北市大同區迪化街一段,999999,66.0,透天厝/店面,25.05419,121.50985120000001,透天厝
28273,民生社區公寓三房有廚房陽台,台北市松山區新東街,33000,33.21,公寓/整層住家,25.059007100000002,121.5659821,公寓
28277,【捷運南京松江】漂亮辦公室、一層一戶,台北市中山區南京東路二段,210000,128.6,電梯大樓/辦公,25.0520323,121.5346456,電梯大樓
28281,至善山景幽靜住宅冷氣機可商量,台北市士林區至善路二段,26000,25.0,別墅/整層住家,25.108068,121.55663200000001,別墅
28282,建國中學;重慶南路;和平西路;經濟部,台北市中正區重慶南路三段,17500,9.5,公寓/分租套房,25.028992000000002,121.51469399999999,公寓
28286,近古亭捷運站純辦大樓釋出~超大實用空間,台北市中正區羅斯福路二段,248081,145.93,電梯大樓/辦公,25.0275867,121.5212293,電梯大樓
28287,★榮星花園★全新日式高雅大一房,台北市中山區建國北路三段,45000,23.0,電梯大樓/整層住家,25.0627032,121.5360462,電梯大樓
28288,近民權東路MRT。飯店式管理優質套房,台北市中山區農安街,30000,17.12,電梯大樓/獨立套房,25.064836,121.524515,電梯大樓
28289,台塑大樓民生敦北口-長庚醫院-松山機場,台北市松山區民生東路四段,11500,12.0,公寓/分租套房,25.0581763,121.55036570000001,公寓
28291,出租車位，近西門站、中山堂、衡陽路,台北市中正區衡陽路,3600,4.0,,25.0421333,121.5101318,nan
28295,溫馨小豪宅~附傢俱~近捷運東門站,台北市大安區信義路二段,30000,11.0,電梯大樓/整層住家,25.035292899999998,121.52650929999999,電梯大樓
28297,北投全聯樓上四房含車位,台北市北投區中央北路二段,28000,40.0,電梯大樓/整層住家,25.1386371,121.49345120000001,電梯大樓
28301,*松仁路麥當勞旁，全新裝潢，液晶電視*,台北市信義區松仁路,9500,5.0,公寓/獨立套房,25.026574,121.56860800000001,公寓
28303,忠泰華漾外商主管最愛有陽台,台北市中山區林森北路,50000,18.85,電梯大樓/獨立套房,25.058113100000003,121.52558140000001,電梯大樓
28304,"使用48坪商辦,環境優質,室內好格局!",台北市內湖區行忠路,80000,48.0,電梯大樓/辦公,25.0657951,121.57825279999999,電梯大樓
28308,捷運站1分鐘高級商辦大樓方正格局,台北市中山區南京東路,151200,126.0,電梯大樓/辦公,25.0509739,121.53104009999998,電梯大樓
28319,忠泰玉山石樹海景觀附裝潢,台北市中山區中山北路二段,240000,131.76,電梯大樓/整層住家,25.063011399999997,121.523973,電梯大樓
28324,近承德路。唭哩岸。公園綠地。屋況佳,台北市北投區立農街一段,37000,34.28,電梯大樓/整層住家,25.119180899999996,121.50298799999999,電梯大樓
28327,近仁愛圓環、國父紀念館，舒適美宅,台北市大安區仁愛路四段,60000,42.71,電梯大樓/整層住家,25.0389881,121.55453680000001,電梯大樓
28328,文湖線科技大樓站近國北教台大純女生套房,台北市大安區瑞安街,8200,10.0,公寓/分租套房,25.026635,121.53963,公寓
28329,獨立一房一廳/浴缸/陽台大空間,台北市中山區南京東路三段,18000,12.0,公寓/獨立套房,25.0521871,121.53743899999999,公寓
28342,設計師超新裝潢~精品屋樣式正3房,台北市大安區光復南路,58000,41.47,電梯大樓/整層住家,25.029725,121.557212,電梯大樓
28343,★台北市信義區松仁路優質雅房出租★,台北市信義區松仁路,5000,4.0,公寓/雅房,25.0237502,121.57049860000001,公寓
28347,永康街全新優質套房出租﻿﻿生活機能優,台北市大安區永康街,13800,8.5,公寓/獨立套房,25.0325241,121.52981570000001,公寓
28356,富錦面公園一樓,台北市松山區富錦街,55000,38.0,公寓/整層住家,25.0619059,121.5666811,公寓
28359,銘傳最愛~!優質明亮雅房!!,台北市士林區華齡街,7000,5.0,公寓/雅房,25.087204,121.52011499999999,公寓
28360,台塑大樓民生敦北口長庚醫院-松山機場,台北市松山區民生東路四段,8500,8.0,公寓/雅房,25.0581763,121.55036570000001,公寓
28361,雙人房，新裝潢女生宿舍，特價~大公共空間,台北市中正區金門街,5500,4.0,電梯大樓/雅房,25.021604,121.521973,電梯大樓
28370,西門町俗租大車位,台北市萬華區長沙街二段,3600,5.0,,25.040771499999998,121.5069199,nan
28371,南京三民站旁一級辦公屋況佳把握機會,台北市松山區南京東路五段,50000,56.0,電梯大樓/辦公,25.051254800000002,121.56560900000001,電梯大樓
28373,正信義計劃區的小天地(現代極簡裝潢),台北市信義區忠孝東路五段,23000,11.86,電梯大樓/獨立套房,25.037579,121.57208700000001,電梯大樓
28397,東區黄金店面,台北市信義區忠孝東路四段,150000,26.0,電梯大樓/店面,25.043250399999998,121.5635996,電梯大樓
28401,師大和平美兩房,台北市大安區和平東路二段,25500,17.0,公寓/整層住家,25.025731,121.53860800000001,公寓
28402,松信路邊間雅寓,台北市信義區松信路,28000,35.0,公寓/整層住家,25.0452917,121.57221329999999,公寓
28404,近天母公園，環境清幽,台北市北投區中山北路七段,30000,43.0,電梯大樓/整層住家,25.12738460000001,121.5310061,電梯大樓
28407,近大潤發五米寬金店面適辦公/餐飲/咖啡,台北市中山區八德路二段,65000,25.0,公寓/店面,25.0454169,121.537626,公寓
28408,近天母東路*高島屋*誠可議,台北市士林區忠誠路二段,65000,45.21,電梯大樓/整層住家,25.1167923,121.5343754,電梯大樓
28410,友善工作環境的辦公室,台北市大安區羅斯福路三段,29000,16.0,電梯大樓/辦公,25.0213155,121.52816029999998,電梯大樓
28417,南京捷運美兩房,台北市松山區南京東路五段,26500,20.0,電梯大樓/整層住家,25.0538047,121.5589736,電梯大樓
28420,近捷運靜巷大套房乾淨明亮.附水費網路收視,台北市中山區建國北路二段,15000,9.22,公寓/分租套房,25.052674,121.535117,公寓
28422,長春路近林森北新生北正馬路邊電梯辦公室,台北市中山區長春路,26000,22.12,電梯大樓/辦公,25.0549093,121.52632,電梯大樓
28426,"使用30坪商辦,交通便利機能好租金6萬!",台北市中山區南京西路,60000,30.0,電梯大樓/辦公,25.053048699999998,121.5194463,電梯大樓
28427,進科技大樓捷運站.高級裝潢!!!!!!!,台北市大安區和平東路二段,38000,30.0,公寓/整層住家,25.025165100000002,121.54456100000002,公寓
28431,【２衛浴】【空間寬敞】【前後陽台】,台北市大安區建國南路二段,40000,41.5,電梯大樓/整層住家,25.024391,121.53778700000001,電梯大樓
28432,大面景觀窗/獨立兩房和客廳/包垃圾/倒數,台北市中山區民族東路,23000,17.0,公寓/整層住家,25.067308999999998,121.54276599999999,公寓
28434,捷運市府站面101小型辦公室分租,台北市信義區松隆路,10000,5.0,電梯大樓/辦公,25.0449639,121.57013899999998,電梯大樓
28435,"大面寬低總價,近中國信託.南港軟體園區",台北市南港區重陽路,35000,35.0,,25.060055,121.612255,nan
28436,饒河夜市旁，溫馨套房,台北市松山區八德路四段,9500,5.0,電梯大樓/獨立套房,25.0514297,121.57846210000001,電梯大樓
28440,瓏山林藝術館套房出租-近內湖行中心,台北市內湖區民權東路六段,20000,11.87,電梯大樓/獨立套房,25.0685349,121.590414,電梯大樓
28441,建北民生超值辦公~大樓全新拉皮~低公設,台北市中山區建國北路二段,30000,30.36,電梯大樓/辦公,25.059256100000002,121.537314,電梯大樓
28445,出租景雲綠野別墅-112.6坪,台北市信義區景雲街,120000,112.59,別墅/整層住家,25.018695,121.575422,別墅
28446,**優質1大1小兩房適小家庭首選**,台北市中正區重慶南路三段,55000,26.78,電梯大樓/其他,25.026929100000004,121.5162081,電梯大樓
28456,全新裝潢~租金含水電費,台北市中山區松江路,15000,8.0,公寓/獨立套房,25.0669308,121.5335159,公寓
28465,優質辦公-中山捷運3分-搶手,台北市中山區中山北路二段,165000,100.0,電梯大樓/辦公,25.060464,121.522749,電梯大樓
28472,EAT美套房,台北市信義區忠孝東路五段,28000,12.87,電梯大樓/獨立套房,25.041981600000003,121.57697759999998,電梯大樓
28474,南京三民，格局方正，交通便利,台北市松山區南京東路五段,50000,56.12,電梯大樓/辦公,25.051254800000002,121.56560900000001,電梯大樓
28488,台北市大同區延平北路二段X號X樓,台北市大同區延平北路二段,9000,7.0,公寓/獨立套房,25.057907999999998,121.511403,公寓
28494,士林夜市金店面,台北市士林區大南路,125000,30.0,,25.089643,121.52371399999998,nan
28495,內湖優質住宅(文德捷運旁),台北市內湖區文德路,65000,63.0,電梯大樓/整層住家,25.0752716,121.58246270000001,電梯大樓
28501,台北車站●交通便利●辦公室●工作室●住家,台北市中正區忠孝西路一段,16000,14.0,電梯大樓/辦公,25.0469664,121.5137372,電梯大樓
28506,台北市萬華區華西街_全新裝潢套房(禁煙),台北市萬華區華西街,9500,7.0,公寓/分租套房,25.0399407,121.49849209999998,公寓
28509,政治大學旁靜巷2樓，含一般水電沐浴瓦斯。,台北市文山區指南路二段,8800,7.0,公寓/分租套房,24.988626999999997,121.574008,公寓
28516,內湖坡道機械車位出租B3,台北市內湖區江南街,2800,6.0,,25.0789043,121.579004,nan
28517,普羅旺世政附中2人合租每人7500大套房,台北市文山區政大二街,7500,11.0,電梯大樓/分租套房,24.9880255,121.58365420000001,電梯大樓
28519,一樓，適住、辦、倉儲。中山區市中心。,台北市中山區新生北路二段,28000,28.0,公寓/住辦,25.062146600000002,121.5281374,公寓
28520,文德捷運美套房,台北市內湖區文德路,17000,9.0,電梯大樓/獨立套房,25.077310100000002,121.58308629999999,電梯大樓
28535,大直明水路近美麗華知名社區管理4房租售,台北市中山區明水路,69800,80.0,電梯大樓/整層住家,25.078413,121.550207,電梯大樓
28539,行天宮站約1分鐘~套房出租~限女性或夫妻,台北市中山區民生東路二段,20000,4.0,公寓/分租套房,25.059312,121.534007,公寓
28541,SOGO捷運全配套房(歡迎外籍房客),台北市大安區安東街,17500,8.0,電梯大樓/獨立套房,25.0431289,121.54279950000002,電梯大樓
28543,新生北路2段/林森北路/中山北路2段,台北市中山區長春路,27500,30.0,電梯大樓/辦公,25.053947,121.525782,電梯大樓
28544,民權捷運純辦,台北市中山區林森北路,170000,141.8,電梯大樓/辦公,25.064185000000002,121.52549199999999,電梯大樓
28545,萬隆捷運站3分鐘北歐裝磺夢幻設計,台北市文山區興隆路一段,12500,6.0,公寓/分租套房,25.0015259,121.5426407,公寓
28548,近內科捷運百萬裝潢雙人套房獨立陽台洗衣機,台北市內湖區成功路四段,15800,9.0,公寓/獨立套房,25.084912,121.596553,公寓
28552,中山國小捷運美套房，磁扣進出，免仲介費,台北市中山區農安街,12000,4.0,公寓/分租套房,25.06526400000001,121.529969,公寓
28553,近中山小學、套房出租,台北市文山區木柵路一段,5600,5.0,公寓/分租套房,24.988422,121.557116,公寓
28556,南京西路邊間明亮辦公室交通便利近商圈,台北市大同區南京西路,36000,12.81,電梯大樓/辦公,25.0538319,121.5205631,電梯大樓
28566,"天母室內地下停車場,便宜出租,免管理費",台北市士林區中山北路六段,2900,3.5,,25.1089287,121.52738190000001,nan
28571,仁愛復興華廈,台北市大安區仁愛路四段,60000,60.0,電梯大樓/整層住家,25.0403418,121.5480494,電梯大樓
28575,晴光商圈智慧型,台北市中山區雙城街,3500,7.8,,25.065405600000002,121.52511840000001,nan
28578,信義商圈溫馨雅房捷運後山埤限女,台北市信義區忠孝東路五段,5000,3.0,公寓/雅房,25.0416515,121.57914879999998,公寓
28580,【松江南京站】+A美辦、格局方正採光佳,台北市中山區南京東路二段,278000,164.0,電梯大樓/辦公,25.051189,121.5273967,電梯大樓
28581,靜巷書香套房,台北市大安區瑞安街,23000,15.0,公寓/分租套房,25.027461,121.54006899999999,公寓
28589,"美裝潢樂業街套房,機能好近六張犁捷運",台北市大安區樂業街,12000,8.0,公寓/雅房,25.021107,121.55131899999999,公寓
28595,雙捷運南京復興忠孝復興，近微風商圈辦公,台北市松山區復興南路一段,29500,28.39,電梯大樓/辦公,25.046506100000002,121.5433209,電梯大樓
28597,百貫商務中心全新辦公室價格優近南京復興,台北市中山區復興北路,10000,2.0,電梯大樓/辦公,25.0547343,121.5443981,電梯大樓
28599,再興中學、文山運動中心、仙蹟岩萬芳捷運站,台北市文山區興隆路三段,31500,38.0,電梯大樓/整層住家,24.99529200000001,121.55669420000001,電梯大樓
28601,近敦化安和，生活機能優，優質大套房,台北市大安區樂利路,15000,8.0,公寓/分租套房,25.029031,121.551955,公寓
28607,原味花園雙拼好宅,台北市文山區秀明路二段,36000,45.0,電梯大樓/整層住家,24.9909226,121.5736436,電梯大樓
28611,濟南路店面/使用空間大/駐易房屋,台北市中正區濟南路二段,210000,164.06,,25.041418,121.52726399999999,nan
28612,昇陽之道漂亮四房，附雙露臺,台北市內湖區成功路四段,135000,53.0,電梯大樓/整層住家,25.0833834,121.59449099999999,電梯大樓
28619,全新裝潢溫馨美套房(可短租),台北市中山區中山北路一段,18500,11.0,電梯大樓/獨立套房,25.0503197,121.52355959999998,電梯大樓
28622,吳興街全新雅房出租,台北市信義區吳興街,7800,5.0,公寓/雅房,25.0284139,121.56047099999999,公寓
28624,350萬全新裝潢寬敞明亮辦公空間,台北市中山區民生東路二段,186600,80.0,電梯大樓/辦公,25.0567655,121.5348035,電梯大樓
28625,近奇岩捷運站交通方便,台北市北投區中央南路二段,20000,14.59,電梯大樓/獨立套房,25.127152,121.50015800000001,電梯大樓
28627,南港展覽館捷運站旁電梯套房,台北市南港區研究院路一段,14800,7.0,電梯大樓/分租套房,25.050318899999997,121.615971,電梯大樓
28640,高級廠辦177坪租金19.47萬,台北市內湖區陽光街,194700,177.0,電梯大樓/辦公,25.075751699999998,121.58490970000001,電梯大樓
28645,一層一戶~豪宅規格美裝3房(附車位),台北市大安區大安路二段,178000,70.18,電梯大樓/整層住家,25.031220899999997,121.54531599999999,電梯大樓
28647,捷運附近約66坪9.24萬稀有物件,台北市中山區松江路,92400,66.0,電梯大樓/辦公,25.053860999999998,121.53391119999999,電梯大樓
28650,近大直MRT。寧靜安居稀有釋出。誠可談,台北市中山區北安路,55000,44.52,電梯大樓/整層住家,25.079507,121.54420900000001,電梯大樓
28656,信義新生捷運東門站大安森林公園3分鐘,台北市大安區信義路二段,12000,6.0,公寓/分租套房,25.033447199999998,121.5310922,公寓
28662,師大雅房出租,台北市大安區師大路,9500,6.0,公寓/雅房,25.023417000000002,121.527925,公寓
28668,近善導寺和忠孝新生捷運站出口,台北市中正區泰安街,7000,4.0,公寓/雅房,25.040383,121.52737900000001,公寓
28670,車位出租，近西門站、衡陽路、中山堂,台北市中正區衡陽路,3600,2.0,,25.0421333,121.5101318,nan
28671,北門捷運新地標正二房保全管理,台北市中正區中華路一段,45000,39.27,電梯大樓/整層住家,25.0482253,121.5113737,電梯大樓
28674,敦北巷弄綠意面寬美店,台北市松山區敦化北路,78000,40.0,,25.0535455,121.55131200000001,nan
28676,南京新套房，寧靜巷弄~生活機能超好~,台北市松山區寶清街,10000,5.0,公寓/分租套房,25.053304999999998,121.5690033,公寓
28677,★博愛特區★稀有釋出~中正區頂級建案~,台北市中正區博愛路,219999,130.83,電梯大樓/整層住家,25.044361600000002,121.5125807,電梯大樓
28678,"萬象之都高樓層緊鄰SOGO,家樂福,捷運",台北市士林區德行西路,23000,12.2,電梯大樓/獨立套房,25.106304,121.5238818,電梯大樓
28679,捷運市府★景觀三房附車位★近忠孝東路五段,台北市信義區基隆路一段,65000,40.15,電梯大樓/整層住家,25.043467800000002,121.5672564,電梯大樓
28687,精華地段靜巷，採光通風佳，屋況溫馨,台北市中正區仁愛路二段,70000,57.56,電梯大樓/整層住家,25.037563000000002,121.527928,電梯大樓
28693,黃金忠孝商圈坡道平面大車位~蘋果陳怡頻,台北市大安區敦化南路,5000,8.0,,25.029586,121.54822,nan
28696,高級套房出租適合內科上班族,台北市內湖區內湖路一段,17000,18.0,公寓/分租套房,25.081384,121.574992,公寓
28699,大理街德林大禮坡道平面車位出租,台北市萬華區大里街,4500,10.29,,25.0418968,121.50803859999999,nan
28706,~*松江南京站雅緻溫馨小豪宅*~,台北市中山區松江路,42000,21.04,電梯大樓/整層住家,25.049423899999997,121.534329,電梯大樓
28709,陽明山高級住宅~私人游泳池~近仰德大道,台北市士林區中庸一路,150000,139.2,別墅/其他,25.1329701,121.5473957,別墅
28710,永春站頂級氣派純辦公附露臺稀有物件把握,台北市信義區忠孝東路五段,100000,75.0,電梯大樓/辦公,25.040993,121.578682,電梯大樓
28720,中正紀念堂稀有低價住辦一樓,台北市中正區羅斯福路一段,19000,15.0,透天厝/整層住家,25.0303289,121.51888500000001,透天厝
28727,東園街環境單純、空氣流通、生活機能方便,台北市萬華區東園街,10000,8.0,公寓/獨立套房,25.0271721,121.4950638,公寓
28734,近科技大樓捷運站.美公寓!!!!!!!!,台北市大安區和平東路二段,28000,25.0,公寓/整層住家,25.025165100000002,121.54456100000002,公寓
28739,捷運電梯套房新裝簧空間大夜市樓層高空氣好,台北市萬華區梧州街,12000,8.0,電梯大樓/分租套房,25.035661899999997,121.49744199999999,電梯大樓
28742,【公園2房】I-park內湖五期南京東路,台北市內湖區南京東路六段,30000,25.9,電梯大樓/整層住家,25.0617514,121.58681990000001,電梯大樓
28743,華威八方鋼骨制震高樓美居~保全管理有車位,台北市中山區八德路二段,74000,65.76,電梯大樓/整層住家,25.045765,121.536077,電梯大樓
28746,巿政府捷運大樓,台北市信義區忠孝東路五段,35000,29.0,電梯大樓/整層住家,25.041389000000002,121.566686,電梯大樓
28756,適合各行業，地段佳,台北市大同區承德路三段,30000,12.0,電梯大樓/店面,25.0680313,121.51814270000001,電梯大樓
28757,陽明山景觀帝宅~華麗裝潢~看台北市夜景,台北市士林區仰德大道三段,320000,155.0,電梯大樓/整層住家,25.121329,121.55101599999999,電梯大樓
28762,南京復興一號出口走路三分鐘,台北市中山區龍江路,10000,4.0,公寓/分租套房,25.0540187,121.54146100000001,公寓
28765,南京東路小辦公室，面對林森公園,台北市中山區南京東路一段,25000,13.79,電梯大樓/辦公,25.0518962,121.52563329999998,電梯大樓
28769,H24雲端露台景觀亦有其他物件,台北市北投區中央南路二段,30000,26.0,電梯大樓/辦公,25.1278717,121.500875,電梯大樓
28785,遠企商圈~安和遠企四房~前後陽台~,台北市大安區安和路二段,52000,42.7,公寓/整層住家,25.026059,121.550969,公寓
28788,環境單純.全新傢俱.對外窗戶,台北市士林區通河東街一段,8500,8.0,公寓/分租套房,25.0873585,121.51656340000001,公寓
28798,限男性鄰近公車站捷運市場運動中心公園,台北市北投區尊賢街,4000,6.0,公寓/雅房,25.1161591,121.50905520000002,公寓
28813,正通化街*信義安和站*外招明顯賺錢金店,台北市大安區通化街,150000,90.0,透天厝/店面,25.0331297,121.5542865,透天厝
28815,內湖捷運兩房大空間☆全新整理有車位!!,台北市內湖區內湖路三段,28000,28.0,別墅/整層住家,25.088004,121.593503,別墅
28821,光華商場八德路店面,台北市中山區八德路二段,63000,28.0,公寓/店面,25.045166000000002,121.534752,公寓
28827,北科大學生首選~分租雅房月租9000起,台北市中正區新生南路一段,9000,4.0,電梯大樓/分租套房,25.044023499999998,121.5326233,電梯大樓
28828,寧靜大雅房--辛亥五段,台北市文山區辛亥路五段,6000,5.5,公寓/雅房,24.9970039,121.551217,公寓
28829,租辦公室、裝潢優、近捷運好停車,台北市中山區南京東路二段,40000,30.8,電梯大樓/辦公,25.0510811,121.5313886,電梯大樓
28830,環山維繞‧大採光‧大置物空間,台北市內湖區金龍路,7500,7.0,公寓/分租套房,25.088141399999998,121.5869289,公寓
28831,景觀三房出租/家俱家電齊全/駐易房屋,台北市萬華區西寧南路,68000,53.16,電梯大樓/整層住家,25.044611,121.50658419999999,電梯大樓
28832,近捷運忠孝敦化站SOGO商圈稀有三房住辦,台北市大安區忠孝東路四段,50000,27.75,電梯大樓/整層住家,25.0391612,121.55245079999999,電梯大樓
28834,南京東商圈複合式餐廳分租創業首選,台北市松山區南京東路三段,30000,50.0,,25.0492,121.544753,nan
28839,@@西門萬華商圈四房*阿曼時尚杜拜帆,台北市萬華區西寧南路,64999,59.27,電梯大樓/整層住家,25.0444389,121.50656699999999,電梯大樓
28842,微風廣場傍近捷運站,台北市松山區復興南路一段,6000,5.0,公寓/雅房,25.046775,121.54416,公寓
28843,整面窗戶，通風採光佳，2個衣櫥置衣空間多,台北市中山區林森北路,13500,9.1,電梯大樓/獨立套房,25.05609500000001,121.52546170000001,電梯大樓
28844,安和路、信義路口寬敞高品質雅房生活機能佳,台北市大安區安和路一段,5500,6.0,公寓/雅房,25.034758,121.55075,公寓
28847,租金7萬※臨江夜市~營業中店面~,台北市大安區臨江街,70000,20.0,公寓/店面,25.0299597,121.55515890000001,公寓
28848,景觀三房出租/家俱家電齊全/駐易房屋,台北市萬華區西寧南路,68000,53.16,電梯大樓/整層住家,25.0453936,121.5073668,電梯大樓
28849,下班之後讓您有個溫暖舒服的家~,台北市內湖區環山路二段,10500,7.0,公寓/獨立套房,25.087170999999998,121.5713513,公寓
28850,歐風精緻電梯三房近安居街,台北市大安區臥龍街,40000,38.4,電梯大樓/整層住家,25.017993899999997,121.5515747,電梯大樓
28852,南港經貿宏盛建設我城大四房豪宅,台北市南港區經貿二路,52000,67.84,電梯大樓/整層住家,25.0606947,121.6164197,電梯大樓
28860,文林北黃金店面,台北市北投區文林北路,42000,30.0,公寓/店面,25.10416,121.5194,公寓
28864,關渡捷運站*家具全配備*歐風典雅2房,台北市北投區大度路三段,26000,20.23,電梯大樓/整層住家,25.122526899999997,121.4662159,電梯大樓
28865,"奇妍輕旅.映月綠境,大四房+車位芬多精宅",台北市北投區三合街,50000,54.0,電梯大樓/整層住家,25.127130100000002,121.5028678,電梯大樓
28868,捷運象山站6分【全新歐風套房】精緻裝潢,台北市信義區信義路六段,17000,10.0,電梯大樓/獨立套房,25.0343323,121.57531740000002,電梯大樓
28869,永吉雅房出租,台北市信義區永吉路,6000,4.0,公寓/雅房,25.044370999999998,121.57141100000001,公寓
28876,忠孝敦化捷運/東區商圈/忠孝東路4段,台北市大安區敦化南路一段,49500,37.0,電梯大樓/整層住家,25.04394880000001,121.5511281,電梯大樓
28884,雙連/中山捷運站/中山北路2段/晶華飯店,台北市中山區長春路,28000,16.0,電梯大樓/獨立套房,25.0542798,121.52385490000002,電梯大樓
28889,捷運站附近辦公82坪10.5萬稀有物件,台北市信義區忠孝東路五段,105000,82.0,電梯大樓/辦公,25.041885600000004,121.5701716,電梯大樓
28891,石牌捷運7分鐘~近北護~近商城~,台北市北投區明德路,8200,6.0,公寓/獨立套房,25.116675,121.519051,公寓
28893,南京金融商圈美辦公~近捷運,台北市松山區南京東路五段,25000,17.98,電梯大樓/整層住家,25.051274199999998,121.5655875,電梯大樓
28903,最便宜超值2房~錯過可惜,台北市內湖區南京東路六段,25000,25.0,電梯大樓/住辦,25.059127399999998,121.5862513,電梯大樓
28906,@@小南門植物園捷運商圈旁乾淨舒適居,台北市中正區博愛路,45000,27.5,公寓/整層住家,25.034409,121.51106200000001,公寓
